total_bill,tip,sex,smoker,day,time,size
2.3012122747139117,2.5179633934590266,Female,Yes,Sat,Dinner,3
20.110495421705856,1.1423256432948683,Female,Yes,Thur,Dinner,4
16.422980227636355,2.1540494929623613,Female,No,Thur,Dinner,1
27.585217228784792,6.797800512656753,Female,No,Sat,Lunch,2
17.122887039458046,4.25918726392552,Male,No,Fri,Lunch,4
15.20421940242808,3.28351711882134,Male,Yes,Thur,Dinner,3
21.727104830182554,3.686132680529921,Female,Yes,Fri,Lunch,5
21.520116191569297,0.09694157860201225,Female,No,Sun,Lunch,4
21.527078732580787,1.6510613872530095,Female,Yes,Fri,Lunch,1
27.507861183339376,6.3061243906146025,Female,No,Sat,Dinner,4
25.68421188863755,2.7848545512938316,Male,Yes,Sun,Dinner,1
35.58812508144048,2.230986303493937,Female,Yes,Thur,Dinner,3
29.932657029642726,6.834681404639417,Male,Yes,Fri,Dinner,2
28.826940280459603,1.9953388791198305,Female,Yes,Thur,Lunch,3
41.456235238757095,6.674244954086962,Male,No,Thur,Lunch,4
21.37195111957711,1.7226741893755482,Male,No,Thur,Lunch,2
29.523459321451732,4.476543826758323,Male,Yes,Sun,Lunch,3
27.2047553696661,4.092476121649714,Female,No,Thur,Lunch,6
11.90786133413032,1.6405862291422038,Female,No,Sat,Dinner,5
11.71211780756439,7.28618041318121,Female,Yes,Sat,Lunch,2
19.419850647608044,5.203628545076269,Female,No,Sat,Dinner,2
28.64903688413255,3.074327959275932,Female,No,Thur,Dinner,2
13.238111487498324,4.881832489933977,Male,No,Fri,Dinner,2
17.73352956170919,4.27987909386662,Female,No,Thur,Dinner,2
17.085318314936124,4.469425153397176,Female,No,Sat,Dinner,1
21.761862513234718,3.596621934427502,Female,No,Fri,Lunch,2
21.478023993300162,2.1974618600062428,Female,No,Thur,Lunch,2
7.047240347226346,1.8413220836385635,Male,No,Sun,Dinner,4
27.65481257343869,1.0201109060350617,Male,No,Sun,Lunch,3
16.912300798274124,3.0817043682933014,Male,Yes,Fri,Dinner,6
22.943304633620617,1.19505101282819,Female,Yes,Sun,Dinner,3
9.57984434737902,3.5212619441675193,Male,No,Sat,Dinner,3
27.617087248305936,2.3921945319762608,Female,No,Thur,Lunch,1
4.635576795977775,3.2479437067687678,Male,No,Fri,Dinner,4
38.32888782932071,3.445686201365416,Female,No,Thur,Lunch,3
31.294371056152826,4.178531176635483,Female,Yes,Sat,Lunch,3
26.222622571167747,2.342200179371942,Male,Yes,Fri,Lunch,1
3.5255132425434503,3.0108128447289557,Female,Yes,Thur,Dinner,3
17.985152934589593,2.9676042079779195,Male,No,Sat,Lunch,2
16.156407895997482,1.9840376175461736,Male,Yes,Sat,Dinner,6
35.365851299410245,2.7725326787322246,Male,Yes,Sat,Lunch,2
12.885668960909504,4.53005508864449,Male,Yes,Sun,Dinner,3
29.672676281098973,4.586564510595934,Male,No,Sat,Lunch,1
-2.8612995080143193,2.687536097888574,Male,No,Sat,Dinner,6
43.3224113260533,2.370213756951559,Female,Yes,Sat,Dinner,1
21.902245826680506,4.231716050328739,Female,No,Sun,Dinner,2
19.27572444506101,2.7219344251054354,Male,Yes,Fri,Lunch,2
19.61176525437334,2.861135660755841,Male,No,Sun,Lunch,5
19.81347399825744,4.100511839143252,Male,Yes,Sat,Lunch,4
21.798659073434056,2.7809532188292123,Female,Yes,Thur,Dinner,3
16.65473658361247,1.9014867721724502,Male,Yes,Sun,Lunch,4
12.86586739967464,3.4327964730940113,Female,Yes,Sun,Dinner,6
27.39247304487379,3.278020087765512,Male,No,Thur,Dinner,3
23.859328099386353,-0.3049571495660506,Female,Yes,Sat,Dinner,2
34.07654288371654,1.918485950680487,Male,No,Thur,Lunch,3
20.97606474313655,3.5817879085987707,Female,Yes,Sat,Dinner,2
13.833812382170258,1.7071134127984915,Male,No,Fri,Lunch,4
30.53526931939268,1.628838323624147,Female,Yes,Thur,Lunch,3
12.012151146011897,3.805101004128482,Male,Yes,Thur,Dinner,1
14.620780550633945,4.6027083558109,Male,Yes,Thur,Dinner,2
27.505864741296012,4.334696936720675,Female,No,Thur,Lunch,3
15.93618723099495,3.034367672722471,Male,Yes,Sun,Dinner,2
1.01841030863676,2.8295087430642893,Female,Yes,Thur,Lunch,3
18.515416804146454,2.5038487403010863,Male,Yes,Sat,Lunch,2
21.19619171423478,2.1040870736543176,Female,No,Sat,Dinner,6
48.884868780351496,5.485292332017671,Male,No,Thur,Lunch,5
9.13391809952639,1.5669550730651212,Male,No,Sat,Dinner,1
20.386105020209648,3.6936338434661518,Female,No,Thur,Lunch,2
4.437396477421808,0.12521801488636308,Male,Yes,Sat,Lunch,2
13.463233075466139,5.218447168586075,Female,Yes,Sat,Dinner,5
25.493198265066578,3.6028444186337607,Female,Yes,Sat,Dinner,2
-7.814802226351219,1.575133344305158,Female,No,Thur,Lunch,2
6.885487539282742,4.856528634575717,Male,Yes,Fri,Lunch,1
25.56121989108653,1.0808286672586356,Female,No,Sat,Lunch,3
16.924019927385466,3.8017584024924207,Male,No,Fri,Lunch,4
14.031689197702923,3.8164270157221694,Male,Yes,Fri,Lunch,5
13.827345918481289,3.546255369944096,Male,No,Sun,Dinner,3
3.8259626753239306,1.2975796504061528,Male,No,Sun,Lunch,2
18.10739557529063,3.411608986161756,Male,Yes,Sat,Lunch,2
36.67120492484942,3.0763011624852816,Male,No,Sun,Dinner,2
10.093601135807033,1.1405611845053305,Female,Yes,Sat,Lunch,2
8.65686090301405,5.049246488948615,Male,No,Sat,Lunch,2
19.573353326896648,3.1990251419718096,Male,No,Sat,Lunch,1
4.143871220987068,1.6802505395400156,Female,Yes,Sun,Dinner,3
32.0096452973561,1.7538340446288003,Female,Yes,Fri,Dinner,3
29.747672679000157,3.703610664246928,Female,Yes,Thur,Dinner,2
16.81618966896933,3.3821094010709607,Male,Yes,Fri,Dinner,2
33.378659154022024,2.9547524214826146,Female,Yes,Fri,Dinner,4
17.64564540454601,2.0639439004358904,Female,No,Fri,Lunch,2
24.446301407733436,1.4331305775200414,Male,No,Fri,Dinner,2
24.430232396395482,1.812891730283718,Female,No,Thur,Dinner,1
22.825900051667688,1.895782217219962,Female,No,Thur,Dinner,3
32.10318807501117,5.244757040610185,Male,No,Sat,Dinner,1
28.383716703342756,1.9531674911713441,Female,No,Thur,Lunch,1
31.678217208827437,2.4775555395457514,Male,Yes,Thur,Lunch,3
31.03635309898094,4.095652228256467,Male,No,Thur,Dinner,3
8.077089728711027,3.3214303659426374,Female,Yes,Fri,Lunch,3
17.70684018239424,3.8647878737839716,Female,No,Fri,Dinner,3
26.02472452888231,2.339229761961371,Female,Yes,Fri,Lunch,4
3.2185587016994432,3.1395520321404167,Male,No,Sun,Lunch,3
16.709913997648023,4.350454254853423,Male,Yes,Sat,Dinner,3
17.463878434211853,1.55621455438522,Female,Yes,Sat,Lunch,6
35.6788043834236,2.5993256676897807,Female,Yes,Fri,Dinner,2
32.9110795129063,1.8298796001508146,Female,Yes,Fri,Lunch,3
21.854917006082935,5.2488719159244965,Female,Yes,Sun,Dinner,3
29.678374675919752,3.5440773408587276,Male,No,Sun,Dinner,5
13.2044046303895,5.259607838932108,Female,No,Sat,Lunch,2
30.9931999754327,2.3268604732641514,Male,Yes,Fri,Dinner,4
14.186012570315134,3.0045522341307342,Female,No,Sun,Dinner,4
20.254738258579714,0.4778837047658344,Male,Yes,Thur,Lunch,4
6.185447225525813,2.269743067157269,Male,No,Sun,Dinner,2
28.840185966746276,2.9955281253554027,Female,Yes,Thur,Dinner,4
11.194133886572248,2.1042844091874935,Male,No,Fri,Lunch,6
14.328604415094622,3.964488411366831,Male,Yes,Sun,Dinner,2
28.984281354115254,5.2598393280944595,Male,No,Fri,Dinner,6
13.519182433340365,3.438649553349778,Female,No,Fri,Lunch,2
25.179205118639324,3.8448318267856125,Female,No,Sun,Dinner,4
3.05552773705989,1.6045769766800535,Male,No,Sat,Dinner,2
20.189078243519937,4.372364194375617,Male,Yes,Thur,Dinner,2
9.824072271798629,5.190153224218778,Male,Yes,Thur,Dinner,3
1.6168587434010853,1.311438883584624,Female,Yes,Fri,Lunch,2
21.755375952504732,2.5208101663250306,Male,Yes,Sun,Dinner,3
21.411965947756617,4.486294096561906,Female,Yes,Thur,Lunch,5
29.719792774110505,2.828660394274067,Female,Yes,Fri,Lunch,2
25.02620242973377,1.481876989166405,Male,Yes,Fri,Lunch,4
22.899804035812757,3.124238994075945,Female,Yes,Fri,Lunch,2
14.27416187296888,2.1091295442338596,Male,No,Sun,Dinner,3
29.717232831802143,4.170402457416052,Male,Yes,Fri,Lunch,2
16.149557004962283,3.3640761831990154,Male,Yes,Sun,Lunch,2
24.598813766332487,4.256619620508005,Male,Yes,Fri,Dinner,5
10.930399871960699,2.3292120764531057,Female,Yes,Sun,Dinner,3
22.05749193832111,5.25329545286127,Male,Yes,Sun,Lunch,2
25.67219675281806,1.8546685494504176,Female,No,Thur,Dinner,2
22.258577070810638,4.579925693197424,Male,Yes,Sun,Dinner,2
29.685438206800658,2.0272556409193507,Female,Yes,Fri,Dinner,4
35.01868689752893,6.022588993399758,Male,Yes,Thur,Dinner,4
13.11041852259528,3.286234835952879,Female,Yes,Fri,Dinner,3
19.90348099915054,3.2456307657565335,Male,No,Sun,Lunch,1
16.635377517795316,2.2998903443133925,Male,No,Sat,Dinner,3
22.254920945797434,5.413542331330717,Male,No,Sun,Lunch,4
27.076597275902476,2.842543940172649,Male,Yes,Fri,Lunch,4
27.579899905342277,4.195929846309792,Male,No,Sun,Dinner,4
26.47223758450943,4.269674271080898,Female,Yes,Fri,Lunch,2
18.896374612142672,3.266228014229015,Female,Yes,Fri,Lunch,2
8.098308624566089,1.1114500859603957,Female,Yes,Fri,Dinner,2
15.111082340473116,2.38981758626519,Male,No,Sat,Dinner,3
19.65422516821902,2.8810457630819433,Male,No,Sat,Lunch,1
26.826918035741024,3.09974987347924,Female,Yes,Sat,Dinner,1
29.68715683089468,4.2047648830507445,Male,Yes,Sun,Dinner,6
17.762042356795224,4.268829260565685,Male,Yes,Sat,Dinner,3
42.768607205121285,2.1730723629396516,Female,No,Sun,Lunch,4
21.62540212831419,4.982735994656057,Female,No,Thur,Lunch,1
21.229872480572176,2.711406874463365,Male,Yes,Thur,Lunch,4
6.688923055478112,4.392467552494737,Male,Yes,Sat,Lunch,2
12.793451692773356,3.124602077019462,Female,Yes,Fri,Dinner,4
10.578579002766014,4.717287804728264,Female,No,Sat,Lunch,2
9.353791282860621,3.816648998721519,Male,No,Sat,Lunch,2
-2.557321341972969,3.6581021942093503,Female,No,Fri,Dinner,3
20.0499387688082,3.623571469306408,Female,Yes,Sat,Dinner,3
19.95123084432431,0.6198412175487054,Male,Yes,Thur,Dinner,2
37.23754169774631,3.371358518244831,Male,Yes,Sun,Lunch,4
20.336244113071114,1.8857638916078494,Female,Yes,Sat,Dinner,3
34.51284815262789,3.2915528981507713,Female,No,Thur,Dinner,2
23.143038941126925,1.9790547505043048,Female,No,Fri,Lunch,3
8.194341767747988,2.6782616795753635,Female,No,Sat,Lunch,4
15.049366209500798,1.2789092959468387,Male,No,Thur,Dinner,2
18.386162142459753,2.3498181225990904,Female,Yes,Sat,Lunch,3
29.34847045386926,2.856361364010003,Female,No,Sun,Dinner,1
21.06558686651659,5.3600832508754745,Male,Yes,Sat,Dinner,2
24.870096289846735,1.4379953710105529,Male,No,Sat,Lunch,2
13.295139907104847,2.5306301612596807,Male,No,Sat,Dinner,4
24.54041687350726,2.0944094663616655,Female,No,Fri,Dinner,4
33.78185448917397,1.2512294759182891,Female,No,Sun,Dinner,1
9.202014511071315,4.260559429239649,Male,No,Thur,Lunch,5
23.126225591017764,4.254906588126559,Female,No,Sat,Dinner,4
7.455965045805485,-0.8614209021039403,Male,No,Thur,Dinner,4
17.981972680753753,1.6335906023040887,Female,No,Fri,Dinner,3
15.534862223698958,1.1364026152524354,Female,Yes,Fri,Lunch,2
8.734573333316415,5.270638002013801,Female,Yes,Sun,Lunch,3
18.136975791083433,2.8619297839220725,Male,No,Sun,Dinner,2
17.06629540926559,4.629232002162106,Female,Yes,Sat,Dinner,3
27.42260140980689,4.3238950255008515,Female,Yes,Fri,Lunch,2
7.997737532281986,4.901239320071171,Male,No,Thur,Dinner,3
22.4323729493167,4.852164992756154,Female,No,Fri,Dinner,5
13.541382029155413,2.6550884399482566,Female,Yes,Sun,Lunch,6
21.946742136386593,3.4974703571977526,Female,Yes,Fri,Lunch,1
21.629936115022893,1.5652672951570636,Male,No,Thur,Lunch,3
17.583889358467054,3.513148617241492,Female,No,Thur,Dinner,4
12.05762583129074,2.5847997570532972,Female,Yes,Thur,Dinner,3
9.398690359837262,2.612141048035817,Male,No,Sun,Dinner,2
20.18157867213712,4.505457185152245,Male,Yes,Thur,Lunch,2
13.95482192703067,2.531500279704712,Male,No,Thur,Lunch,5
12.219602973998235,3.898609222880972,Female,No,Sun,Lunch,1
26.66989999054476,2.083219394230203,Female,No,Fri,Lunch,3
9.121113787043063,3.311100160925073,Female,Yes,Thur,Lunch,2
12.81492185241474,2.7007423526068735,Female,No,Fri,Dinner,3
22.810975511288767,4.764092757476439,Female,No,Thur,Dinner,6
9.02687156638007,3.1972885141986906,Female,Yes,Fri,Dinner,4
20.58757484370946,4.366433977875488,Male,No,Thur,Dinner,4
13.454330432257887,2.9719821165722005,Male,Yes,Sun,Lunch,2
16.68599973943421,3.6069057505786954,Male,No,Fri,Dinner,3
25.187775438111352,4.0115831047450285,Female,Yes,Thur,Dinner,2
18.851431772886368,4.362807748093293,Male,No,Sun,Dinner,1
16.63558685022253,1.8390420065898077,Female,Yes,Sun,Dinner,2
22.921255771478712,4.400208393101748,Female,No,Sat,Dinner,1
28.850546975617828,3.5726139570611846,Male,Yes,Thur,Lunch,6
17.54012815451878,1.838095422740371,Male,Yes,Sun,Dinner,1
27.50668214056054,5.081553995572849,Female,No,Thur,Lunch,5
31.774668266740278,3.9957398928605357,Female,No,Sun,Dinner,4
23.812427896852036,2.925699030590885,Male,No,Fri,Dinner,3
34.66254009881767,0.7383063418394529,Female,Yes,Fri,Dinner,3
23.896388437780935,3.5300161015490215,Male,No,Sun,Dinner,5
18.694172880284775,1.7837213115755461,Male,No,Thur,Dinner,1
19.399766045159982,2.563390848905979,Female,Yes,Sat,Lunch,2
46.32014163760857,3.748531161659715,Female,No,Sat,Lunch,2
32.93420918281159,3.1821962900623038,Female,Yes,Fri,Dinner,3
12.615470731074549,2.0008219214507745,Female,Yes,Sat,Dinner,4
29.626323766586694,-0.21036898951063465,Male,Yes,Fri,Lunch,5
20.017309687787527,1.9979837604056625,Male,No,Thur,Lunch,1
23.52795210063043,0.8099151654974772,Female,No,Thur,Dinner,2
10.971890838876426,1.3444294682452274,Male,Yes,Sat,Lunch,3
27.96173975051492,1.789916762706971,Male,Yes,Thur,Lunch,3
13.628829904431345,3.1730342537903247,Female,Yes,Fri,Dinner,2
19.66664204514205,2.3556981875887018,Male,No,Sun,Dinner,3
29.925395651049712,2.27154496021423,Female,Yes,Thur,Dinner,4
25.493062886357002,3.566951018438849,Male,Yes,Thur,Lunch,2
23.56150656470997,4.285337043991207,Female,Yes,Thur,Lunch,3
7.566637706594438,2.8326700772444466,Female,No,Sun,Lunch,1
25.9742873717627,3.7229302619562388,Female,Yes,Sun,Lunch,3
20.236797730301188,2.186769385560174,Female,Yes,Sat,Dinner,2
22.433420715215917,1.7860240588340959,Male,No,Sun,Lunch,2
10.857529758792396,5.31995294216376,Female,No,Fri,Dinner,4
25.910949759795656,5.384437863596024,Male,No,Sat,Dinner,1
32.43587320322909,2.773672819670992,Male,No,Sun,Dinner,1
27.077408554640172,3.31295870612358,Female,Yes,Sun,Dinner,2
14.138829337651774,3.4770402194190373,Female,No,Sun,Dinner,2
27.010783760966348,1.6487341434947824,Male,No,Sun,Dinner,4
20.78823854337876,2.588019862347009,Male,Yes,Fri,Lunch,2
14.286529971716806,7.047538961537153,Female,No,Thur,Dinner,2
18.294819812766047,4.207120495512779,Female,Yes,Fri,Lunch,2
2.997734353222164,-0.596553949670148,Female,Yes,Sun,Dinner,3
26.007294021615227,1.6938289858070341,Female,No,Fri,Lunch,3
27.52614056997877,2.3998243992081374,Male,No,Fri,Dinner,3
7.371461581765269,2.5422911895558964,Female,No,Fri,Lunch,3
6.848310300932928,4.330780173434851,Male,No,Sun,Dinner,4
13.409918520669027,2.764088340817006,Male,Yes,Sat,Lunch,2
16.460079523543474,4.350700000751243,Female,Yes,Thur,Lunch,1
17.56260752107447,2.2461111245676832,Female,No,Sat,Lunch,3
20.038970490930495,4.384702003814416,Female,No,Sun,Lunch,1
39.30865115094106,2.4781981973784637,Male,Yes,Thur,Dinner,3
-6.18528482772302,3.5067068776041768,Female,No,Thur,Lunch,4
24.240857672021342,3.360950811499474,Male,No,Sat,Dinner,1
35.550647818566276,3.2999142567262494,Male,No,Sun,Lunch,3
31.20745268640706,1.1145477032596547,Male,Yes,Sat,Dinner,2
14.614665547654333,2.100747252670714,Male,No,Thur,Lunch,6
5.289872312722181,2.4048872203833427,Female,No,Thur,Dinner,1
15.944766817868024,1.5383304462285652,Male,No,Thur,Dinner,2
20.058648411280334,2.372312453616727,Male,No,Sun,Dinner,2
25.058440521370223,1.7243564425868487,Female,No,Thur,Lunch,3
35.4699522605916,4.873820733605123,Male,Yes,Thur,Lunch,3
29.28155597865848,1.5679215700382958,Female,No,Sat,Dinner,3
-1.8161818539140988,2.2144088302779004,Male,No,Sun,Dinner,3
16.92615895710003,3.7923203322611467,Female,No,Sun,Dinner,3
24.875146634969973,3.4670942100337414,Male,Yes,Sat,Lunch,2
21.614543419784482,2.63487633096652,Female,Yes,Sat,Lunch,2
-1.611024557396398,2.9382213903545575,Female,No,Fri,Lunch,3
17.63997071481132,2.767848967256638,Male,Yes,Sat,Lunch,2
18.15299077050103,2.9015874781529574,Male,Yes,Thur,Lunch,2
9.10510874588505,3.2906745260284205,Male,Yes,Thur,Lunch,1
13.885974262450379,0.8535800416562314,Female,Yes,Thur,Dinner,6
17.900523964743343,4.360833216806376,Female,Yes,Sun,Dinner,2
14.053071256817969,5.017446478812626,Male,Yes,Fri,Lunch,6
11.137849442201345,3.1180850128038125,Female,No,Fri,Lunch,1
14.19980490357857,3.8685175273880046,Male,No,Fri,Lunch,5
28.402835843477618,4.659104802388629,Female,Yes,Sun,Lunch,3
21.529592116839112,1.68709237323113,Male,Yes,Thur,Lunch,2
18.2897130726762,4.671926200695034,Female,Yes,Sun,Dinner,2
19.884456569308117,-0.8104047123583711,Male,No,Sun,Lunch,1
27.637744032066685,3.6024330356854906,Female,No,Sat,Lunch,4
27.766707231024668,1.019702928914623,Female,No,Sat,Lunch,2
37.62453795437343,3.475073250278014,Female,Yes,Sat,Lunch,3
33.1501601862331,3.3057419430578534,Male,Yes,Sun,Lunch,2
12.235935478999451,3.2719344306956586,Female,No,Sun,Dinner,2
16.994799353384032,4.7859835022124315,Female,Yes,Thur,Dinner,3
15.10937912327157,3.965704624941719,Female,Yes,Sun,Lunch,1
13.94230418789275,3.6434260640391463,Female,No,Fri,Dinner,4
18.423671337338373,6.198282030173853,Male,No,Thur,Lunch,2
13.140197699291766,3.2126981592700186,Male,No,Sun,Dinner,3
12.374813346165396,3.6671397720223657,Male,No,Fri,Lunch,6
21.922645714809565,3.2558536033766483,Male,Yes,Sun,Dinner,2
32.65917908619397,1.6491558935226325,Female,Yes,Sun,Lunch,1
37.31587066532833,1.595829975715706,Female,Yes,Thur,Lunch,3
30.262596483503884,1.8626645952801044,Female,Yes,Sun,Dinner,5
10.314429482947778,3.564309652672599,Female,Yes,Sat,Dinner,2
26.89543044354493,2.8949009923130724,Male,Yes,Sat,Lunch,4
13.699973025635217,4.745844869142379,Female,Yes,Sat,Lunch,4
24.165746753903303,3.1796211028385333,Female,Yes,Sun,Lunch,1
-2.6402821884000893,1.6478408406641616,Female,Yes,Thur,Lunch,3
10.630495081159912,2.0361510680545996,Male,Yes,Fri,Dinner,4
30.39025215964852,3.9781534057085466,Male,Yes,Thur,Lunch,4
16.55352563365798,4.420201369257638,Female,Yes,Sat,Dinner,1
28.560086684932983,1.9650989762755136,Female,Yes,Sat,Lunch,3
16.129466360113245,2.2453494866578487,Male,Yes,Sun,Dinner,3
6.534836535830152,4.164040153715519,Female,Yes,Fri,Lunch,3
20.67838637999834,0.12348984226989579,Female,No,Thur,Dinner,1
8.051372163158218,2.6277150061330894,Female,No,Thur,Lunch,3
23.139918400885513,5.532119244265628,Male,Yes,Fri,Lunch,3
9.029711461819971,4.047434570400546,Female,Yes,Thur,Lunch,4
26.34405564012513,4.521505045950299,Male,Yes,Fri,Dinner,6
17.576476918388057,2.738730119897265,Male,Yes,Fri,Dinner,5
18.137893147774182,2.184401390730896,Male,Yes,Fri,Dinner,1
15.137066863276349,3.8140688237778995,Female,Yes,Sat,Dinner,2
31.483800306961285,1.442420027099252,Female,Yes,Thur,Dinner,6
25.176610165713875,2.587659252417163,Female,Yes,Thur,Dinner,1
26.481950407735045,1.8073946893932717,Female,No,Sun,Dinner,2
2.4020741781811594,2.709212006516757,Female,No,Thur,Lunch,1
9.376354026979987,2.190103434089367,Male,Yes,Fri,Dinner,2
4.0024664144023685,2.598161870432623,Female,No,Fri,Dinner,1
21.9633078557375,4.130606261798954,Female,No,Fri,Lunch,5
14.208260851464424,3.3507974852247497,Female,Yes,Fri,Dinner,1
1.6983633849323958,4.264810812122176,Female,No,Thur,Dinner,4
11.994809472097177,1.7636427455554138,Female,Yes,Sat,Lunch,2
6.3327599716199305,1.2039586406139673,Male,Yes,Thur,Dinner,6
5.228277262691934,3.7825104255344577,Female,No,Sat,Lunch,3
14.672881442758015,2.260780581920317,Female,Yes,Thur,Dinner,2
5.1267888117223706,4.620232572105883,Male,Yes,Thur,Dinner,2
37.06354986478372,1.9362736302761197,Male,No,Sun,Dinner,3
24.63823091556548,4.5885073601869015,Female,No,Thur,Lunch,3
17.380684143248885,3.191218684510602,Male,Yes,Fri,Lunch,6
26.527375517620182,1.112254423405052,Male,Yes,Thur,Lunch,1
11.004258058126497,3.081218259905458,Female,No,Thur,Dinner,3
10.23221809172884,3.6871108962702994,Female,Yes,Fri,Dinner,2
16.05317743195174,2.388593041702772,Male,No,Fri,Dinner,2
19.302443557897252,1.935229862436075,Male,No,Fri,Lunch,2
18.84914267785954,3.972354681362239,Male,No,Sat,Dinner,2
23.627796789717166,1.0413404488942912,Male,No,Thur,Lunch,3
23.487368530107133,0.2532970150939011,Male,No,Sun,Dinner,5
14.857453364562598,2.6275680833384376,Male,No,Sun,Lunch,6
25.852786771890536,3.460221812089448,Female,Yes,Thur,Lunch,2
25.501601763919247,2.1182458398553927,Male,Yes,Fri,Lunch,4
37.298762912921866,2.3616982410230207,Female,Yes,Sun,Dinner,3
26.35249179945024,2.678550861421738,Male,No,Thur,Lunch,1
23.085410342155996,3.206675298346537,Male,Yes,Sat,Dinner,4
33.519597553519276,2.864181901388919,Female,No,Thur,Dinner,2
21.637257457993435,2.5095892517628764,Male,No,Fri,Lunch,3
38.668344739365565,5.7748836383040505,Male,No,Sat,Dinner,1
21.740543662045695,3.153425331261241,Female,Yes,Sun,Dinner,3
19.14146968050584,0.8557654517906439,Male,No,Sat,Dinner,4
15.013915084309556,2.6507881220569156,Female,No,Sat,Lunch,3
29.006790040567648,4.242955852252441,Female,No,Sat,Lunch,2
17.098848018479664,1.3944521757687967,Female,No,Fri,Dinner,6
3.951539683567967,2.4565490302020976,Female,No,Sun,Lunch,4
18.298397262877202,1.0144765171173225,Female,Yes,Sat,Dinner,1
12.264556692803705,4.233117137319874,Female,No,Sun,Dinner,1
4.313921272379062,1.7743466858921184,Female,No,Sun,Lunch,5
34.73593877778696,1.649391026372976,Female,No,Sat,Lunch,1
14.62007797323255,1.4726112495036803,Female,No,Fri,Lunch,2
14.920810087583597,2.301604348479639,Male,No,Sat,Dinner,3
11.131608557442668,2.9052670356148473,Female,No,Fri,Dinner,3
10.418573537566823,1.487959706254792,Male,No,Sun,Dinner,2
23.29170474148422,0.9714549286524692,Female,No,Thur,Lunch,3
18.38972573356718,4.009136106242615,Male,Yes,Sun,Dinner,3
13.952648787372919,4.173582745908547,Female,No,Fri,Dinner,1
29.918004989160387,3.0217768098440496,Female,No,Sun,Dinner,2
